,13-14-9_v,13-14-8_v,13-14-5_v,13-14-4_v,13-14-10_v,13-14-7_v,13-14-11_v,13-14-6_v,13-14-12_v,13-14-1_v,13-14-0_v,13-14-3_v,13-14-2_v,13-14-13_v,csvTime
0,100,0,0,0,6002,0,6,0,0,696.1,696.3,0,695.9,0.0,2024-08-15 00:00:39
1,100,0,0,0,6001,0,8,0,0,696.2,696.4,0,696.0,0.0,2024-08-15 00:01:39
2,100,0,0,0,6002,0,0,0,0,696.1,696.2,0,695.9,0.0,2024-08-15 00:02:39
3,100,0,0,0,6000,0,0,0,0,696.0,696.2,0,695.7,0.0,2024-08-15 00:03:39
4,100,0,0,0,5980,0,0,0,0,695.6,695.9,0,695.4,0.0,2024-08-15 00:04:39
5,100,0,0,0,5999,0,0,0,0,695.9,696.1,0,695.6,0.0,2024-08-15 00:05:39
6,100,0,0,0,5998,0,0,0,0,696.0,696.2,0,695.8,0.0,2024-08-15 00:06:39
7,100,0,0,0,5998,0,0,0,0,695.8,696.0,0,695.6,0.0,2024-08-15 00:07:40
8,100,0,0,0,5996,0,2,0,0,695.9,696.1,0,695.6,0.0,2024-08-15 00:08:40
9,100,0,0,0,5999,0,7,0,0,695.9,696.2,0,695.7,0.0,2024-08-15 00:09:39
10,100,0,0,0,5998,0,2,0,0,695.9,696.2,0,695.7,0.0,2024-08-15 00:10:40
11,100,0,0,0,5998,0,2,0,0,696.0,696.2,0,695.8,0.0,2024-08-15 00:11:40
12,100,0,0,0,5998,0,4,0,0,696.0,696.2,0,695.8,0.0,2024-08-15 00:12:40
13,100,0,0,0,5998,0,0,0,0,695.8,696.0,0,695.6,0.0,2024-08-15 00:13:39
14,100,0,0,0,5998,0,4,0,0,695.9,696.1,0,695.6,0.0,2024-08-15 00:14:39
15,100,0,0,0,5999,0,7,0,0,695.9,696.1,0,695.7,0.0,2024-08-15 00:15:41
16,100,0,0,0,5998,0,9,0,0,695.9,696.2,0,695.7,0.0,2024-08-15 00:16:41
17,100,0,0,0,5999,0,4,0,0,695.9,696.1,0,695.7,0.0,2024-08-15 00:17:41
18,100,0,0,0,5999,0,2,0,0,695.9,696.1,0,695.7,0.0,2024-08-15 00:18:42
19,100,0,0,0,5999,0,0,0,0,695.9,696.1,0,695.7,0.0,2024-08-15 00:19:42
20,100,0,0,0,5996,0,5,0,0,696.0,696.2,0,695.7,0.0,2024-08-15 00:20:41
21,100,0,0,0,6000,0,2,0,0,695.8,696.1,0,695.6,0.0,2024-08-15 00:21:43
22,100,0,0,0,5999,0,0,0,0,696.0,696.2,0,695.8,0.0,2024-08-15 00:22:43
23,100,0,0,0,5998,0,8,0,0,696.0,696.2,0,695.7,0.0,2024-08-15 00:23:43
24,100,0,0,0,5999,0,0,0,0,696.0,696.2,0,695.7,0.0,2024-08-15 00:24:43
25,100,0,0,0,5999,0,7,0,0,695.9,696.1,0,695.6,0.0,2024-08-15 00:25:43
26,100,0,0,0,5999,0,8,0,0,696.0,696.2,0,695.7,0.0,2024-08-15 00:26:43
27,100,0,0,0,5998,0,0,0,0,695.9,696.1,0,695.7,0.0,2024-08-15 00:27:43
28,100,0,0,0,5999,0,5,0,0,696.0,696.3,0,695.8,0.0,2024-08-15 00:28:43
29,100,0,0,0,5998,0,8,0,0,695.9,696.1,0,695.6,0.0,2024-08-15 00:29:42
30,100,0,0,0,5998,0,0,0,0,695.9,696.1,0,695.7,0.0,2024-08-15 00:30:44
31,100,0,0,0,5998,0,0,0,0,695.9,696.1,0,695.7,0.0,2024-08-15 00:31:44
32,100,0,0,0,5999,0,0,0,0,695.8,696.0,0,695.6,0.0,2024-08-15 00:32:44
33,100,0,0,0,5999,0,2,0,0,696.0,696.2,0,695.8,0.0,2024-08-15 00:33:43
