,13-3-3_v,13-3-2_v,13-3-5_v,13-3-4_v,13-3-1_v,13-3-0_v,13-3-7_v,13-3-6_v,13-3-9_v,13-3-8_v,13-3-12_v,13-3-11_v,13-3-13_v,13-3-10_v,csvTime
0,0,6965,0,0,6959,6953,1,2,100,2,0,15,0.0,6002,2024-08-15 00:00:30
1,0,6964,0,0,6958,6952,1,2,100,2,0,10,0.0,6002,2024-08-15 00:01:30
2,0,6964,0,0,6958,6952,1,2,100,2,0,10,0.0,6001,2024-08-15 00:02:30
3,0,6963,0,0,6958,6952,1,2,100,2,0,6,0.0,6000,2024-08-15 00:03:30
4,0,6962,0,0,6956,6950,1,2,100,2,0,10,0.0,5999,2024-08-15 00:04:30
5,0,6962,0,0,6956,6951,1,2,100,2,0,8,0.0,5999,2024-08-15 00:05:30
6,0,6962,0,0,6956,6951,1,2,100,2,0,14,0.0,5998,2024-08-15 00:06:30
7,0,6962,0,0,6956,6950,1,2,100,2,0,14,0.0,5996,2024-08-15 00:07:30
8,0,6961,0,0,6956,6950,1,2,100,2,0,3,0.0,5999,2024-08-15 00:08:30
9,0,6961,0,0,6956,6950,1,2,100,2,0,4,0.0,5999,2024-08-15 00:09:32
10,0,6963,0,0,6957,6952,1,2,100,2,0,4,0.0,5999,2024-08-15 00:10:32
11,0,6962,0,0,6956,6951,1,2,100,2,0,3,0.0,6000,2024-08-15 00:11:32
12,0,6964,0,0,6958,6952,1,2,100,2,0,6,0.0,5998,2024-08-15 00:12:32
13,0,6962,0,0,6956,6951,1,2,100,2,0,5,0.0,5998,2024-08-15 00:13:32
14,0,6962,0,0,6956,6950,1,2,100,2,0,10,0.0,5998,2024-08-15 00:14:32
15,0,6963,0,0,6957,6952,1,2,100,2,0,11,0.0,5998,2024-08-15 00:15:32
16,0,6963,0,0,6958,6952,1,2,100,2,0,4,0.0,5999,2024-08-15 00:16:32
17,0,6963,0,0,6957,6952,1,2,100,2,0,6,0.0,5998,2024-08-15 00:17:32
18,0,6961,0,0,6956,6950,1,2,100,2,0,7,0.0,5998,2024-08-15 00:18:32
19,0,6962,0,0,6957,6951,1,2,100,2,0,13,0.0,5998,2024-08-15 00:19:32
20,0,6962,0,0,6956,6951,1,2,100,2,0,5,0.0,5999,2024-08-15 00:20:34
21,0,6963,0,0,6957,6951,1,2,100,2,0,14,0.0,5999,2024-08-15 00:21:34
22,0,6963,0,0,6958,6952,1,2,100,2,0,13,0.0,5999,2024-08-15 00:22:34
23,0,6963,0,0,6957,6952,1,2,100,2,0,10,0.0,5999,2024-08-15 00:23:34
24,0,6964,0,0,6958,6952,1,2,100,2,0,14,0.0,5998,2024-08-15 00:24:34
25,0,6961,0,0,6956,6950,1,2,100,2,0,5,0.0,5999,2024-08-15 00:25:34
26,0,6962,0,0,6956,6950,1,2,100,2,0,5,0.0,5999,2024-08-15 00:26:34
27,0,6962,0,0,6956,6950,1,2,100,2,0,14,0.0,5999,2024-08-15 00:27:33
28,0,6961,0,0,6956,6950,1,2,100,2,0,9,0.0,6000,2024-08-15 00:28:33
29,0,6960,0,0,6955,6950,1,2,100,2,0,5,0.0,5998,2024-08-15 00:29:35
30,0,6961,0,0,6956,6950,1,2,100,2,0,5,0.0,6000,2024-08-15 00:30:35
