2025-03-11 14:58:34.658 [SPECIAL] 开始判定A架开关机和有无电流
2025-03-11 14:58:40.756 [SUCCESS] A架开关机和有无电流判定完成
2025-03-11 14:58:40.785 [SPECIAL] 开始处理A架角度范围
2025-03-11 14:58:42.465 [SUCCESS] A架角度范围处理完成
2025-03-11 14:58:42.491 [SPECIAL] 根据开关机事件，将A架数据分为若干段
2025-03-11 14:58:45.642 [SUCCESS] 共分为204段
2025-03-11 14:58:45.643 [INFO] 第1段：2024-05-17 09:00:50 - 2024-05-17 10:15:50
2025-03-11 14:58:45.645 [INFO] 第2段：2024-05-17 19:00:50 - 2024-05-17 19:23:50
2025-03-11 14:58:45.646 [INFO] 第3段：2024-05-18 08:00:50 - 2024-05-18 09:12:50
2025-03-11 14:58:45.646 [INFO] 第4段：2024-05-18 13:31:50 - 2024-05-18 17:12:50
2025-03-11 14:58:45.649 [INFO] 第5段：2024-05-19 10:50:50 - 2024-05-19 15:39:50
2025-03-11 14:58:45.650 [INFO] 第6段：2024-05-19 15:41:50 - 2024-05-19 17:24:50
2025-03-11 14:58:45.650 [INFO] 第7段：2024-05-20 07:00:50 - 2024-05-20 07:35:50
2025-03-11 14:58:45.651 [INFO] 第8段：2024-05-20 14:00:50 - 2024-05-20 14:02:50
2025-03-11 14:58:45.652 [INFO] 第9段：2024-05-21 11:00:49 - 2024-05-21 12:23:49
2025-03-11 14:58:45.652 [INFO] 第10段：2024-05-21 17:12:49 - 2024-05-21 17:52:49
2025-03-11 14:58:45.653 [INFO] 第11段：2024-05-21 18:14:49 - 2024-05-21 18:20:49
2025-03-11 14:58:45.653 [INFO] 第12段：2024-05-22 08:00:49 - 2024-05-22 09:18:49
2025-03-11 14:58:45.655 [INFO] 第13段：2024-05-22 18:00:49 - 2024-05-23 01:46:49
2025-03-11 14:58:45.655 [INFO] 第14段：2024-05-23 08:00:49 - 2024-05-23 11:35:49
2025-03-11 14:58:45.655 [INFO] 第15段：2024-05-23 17:00:49 - 2024-05-23 22:46:49
